id	Cb1	Cb2	Cb3	Cm1	Cm2	Cm3
ENSG00000163636	521.0	399.1	588.9	459.0	477.6	513.0
ENSG00000033867	195.5	151.1	204.5	281.7	321.7	193.4
ENSG00000070193	95.1	93.5	99.0	148.7	234.8	246.5
ENSG00000112996	788.3	769.9	942.0	1046.3	1156.8	1045.2
ENSG00000151883	83.4	90.9	106.1	137.4	124.4	117.5
ENSG00000186479	121.0	143.4	124.6	139.0	110.3	112.7
ENSG00000153006	165.8	154.9	217.8	195.3	203.7	240.7
ENSG00000153015	207.2	380.1	275.2	306.4	278.0	262.7
ENSG00000113595	393.8	476.1	403.5	626.2	650.7	572.5
ENSG00000113597	113.7	108.6	131.3	110.7	105.2	118.2
ENSG00000123213	230.1	208.8	229.7	229.8	254.0	253.4
ENSG00000112851	433.6	368.8	451.9	429.1	389.8	540.8
ENSG00000178700	324.2	392.5	365.8	192.3	254.9	247.7
ENSG00000164300	456.7	569.5	508.6	257.2	281.2	265.0
ENSG00000145632	2147.6	2421.1	2160.8	238.9	338.6	410.1
ENSG00000113448	598.5	661.9	539.7	486.0	438.8	328.2
ENSG00000164181	219.1	177.2	139.5	85.9	93.6	92.8
ENSG00000049167	173.8	122.0	200.9	131.4	163.1	152.1
ENSG00000068796	420.9	401.6	430.7	554.9	486.6	434.0
ENSG00000086189	120.7	103.5	99.0	105.9	116.5	112.4
ENSG00000152409	388.2	249.0	354.1	387.2	337.2	328.9
ENSG00000085365	1909.6	2380.9	2410.2	2186.5	1962.8	1880.0
ENSG00000132842	209.9	267.0	151.1	152.0	149.0	151.4
ENSG00000164252	273.7	258.9	288.2	204.2	234.9	231.4
ENSG00000145708	102.3	88.0	102.0	91.7	90.6	91.0
ENSG00000164251	94.0	96.8	101.0	96.9	82.6	91.1
ENSG00000145703	166.1	118.6	109.7	464.4	482.0	593.7
ENSG00000113161	127.1	142.2	154.1	133.0	131.5	127.2
ENSG00000113163	318.9	353.0	327.8	286.7	282.7	283.3
ENSG00000122008	219.4	136.0	132.4	136.5	145.2	119.0
ENSG00000049860	339.2	242.2	282.6	216.6	228.8	278.9
ENSG00000214944	225.8	293.6	147.1	125.0	104.3	118.6
ENSG00000164331	117.0	159.4	122.3	152.4	142.4	139.2
ENSG00000145741	869.2	714.3	930.3	887.0	1005.5	1085.5
ENSG00000049883	128.5	107.1	128.4	104.5	106.9	108.5
ENSG00000131844	99.9	151.8	96.8	129.2	135.9	132.5
ENSG00000205571	777.8	1100.1	1115.9	901.3	977.3	834.8
ENSG00000172058	277.0	299.1	317.1	627.0	649.3	700.8
ENSG00000183474	225.2	224.4	214.7	205.6	232.8	179.9
ENSG00000197822	233.2	242.7	365.7	91.1	85.0	92.3
ENSG00000152939	112.0	144.7	139.2	86.5	93.1	86.1
ENSG00000152942	410.9	529.6	523.1	415.1	462.5	448.2
ENSG00000145740	207.1	208.5	231.3	264.1	238.3	260.9
ENSG00000134061	223.3	91.6	93.9	94.8	98.6	88.3
ENSG00000131730	98.3	100.3	98.4	120.8	133.7	129.3
ENSG00000131732	162.2	133.5	149.9	227.5	179.1	166.2
ENSG00000152348	143.0	121.1	129.4	105.8	106.9	108.5
ENSG00000152422	197.7	183.3	235.4	124.8	117.2	144.8
ENSG00000038427	92.2	104.9	101.6	325.6	406.1	297.9
ENSG00000164362	92.6	94.5	88.0	108.5	131.0	102.4
ENSG00000049656	288.1	278.6	337.5	315.3	295.2	331.9
ENSG00000171421	281.8	255.3	271.0	220.4	200.5	265.4
ENSG00000145494	946.6	837.0	996.3	882.2	841.7	970.0
ENSG00000133398	387.4	319.3	386.4	188.3	178.0	178.4
ENSG00000133302	107.2	102.9	112.4	112.2	130.3	118.1
ENSG00000175471	86.5	88.7	102.8	94.4	84.1	87.7
ENSG00000164291	110.1	109.3	115.8	118.3	117.2	149.8
ENSG00000173221	277.6	241.1	311.3	227.6	214.4	295.1
ENSG00000164292	244.5	269.6	364.0	363.9	443.8	590.3
ENSG00000153113	185.6	195.1	150.8	117.3	112.4	113.7
ENSG00000164307	149.2	166.4	186.2	99.2	94.8	98.0
ENSG00000185028	117.0	84.9	96.5	110.9	97.0	113.4
ENSG00000164366	291.8	269.4	316.7	430.7	433.0	534.3
ENSG00000073578	165.8	211.2	204.1	158.8	149.8	185.7
ENSG00000063438	102.3	115.3	94.2	163.8	179.1	154.3
ENSG00000171368	106.5	160.5	90.9	121.3	135.8	119.4
ENSG00000112877	93.3	179.5	112.8	107.4	116.8	99.2
ENSG00000071539	259.0	252.8	280.9	141.0	160.4	186.5
ENSG00000145506	111.0	169.9	118.2	311.7	392.1	284.3
ENSG00000196730	109.0	186.8	115.6	173.0	161.4	179.5
ENSG00000135049	119.5	113.5	102.5	118.7	123.9	116.0
ENSG00000135052	900.2	833.6	976.6	483.9	488.0	503.4
ENSG00000135040	538.1	471.8	521.2	497.7	557.9	478.8
ENSG00000165113	423.4	317.3	333.0	488.4	511.0	407.5
ENSG00000145715	622.7	498.2	482.6	638.6	621.4	459.7
ENSG00000134480	391.4	286.5	511.2	476.5	461.2	544.4
ENSG00000165119	784.1	764.7	858.8	818.3	875.9	959.4
ENSG00000113658	398.2	465.0	579.3	593.6	704.0	843.0
ENSG00000153140	3037.7	3214.7	3308.7	2959.9	2741.4	2852.4
ENSG00000078295	95.0	101.7	89.3	129.0	134.9	134.1
ENSG00000215217	84.0	96.7	89.8	92.4	97.2	102.6
ENSG00000156467	594.9	759.1	326.1	306.1	354.3	257.2
ENSG00000156469	175.1	147.2	188.6	180.5	202.7	204.3
ENSG00000145832	125.2	115.9	103.7	99.0	115.2	112.9
ENSG00000145824	93.6	93.9	98.4	88.0	91.1	89.4
ENSG00000164615	157.2	201.3	154.0	139.6	171.5	154.9
ENSG00000145833	655.3	651.4	473.4	481.7	762.5	442.7
ENSG00000113621	1011.9	1040.8	903.1	914.6	880.5	967.0
ENSG00000132570	330.8	352.0	367.1	318.0	289.4	369.2
ENSG00000146067	193.7	162.0	107.3	157.0	164.0	148.5
ENSG00000183258	384.3	281.0	339.3	333.4	305.7	203.1
ENSG00000196923	200.1	199.5	220.2	150.6	168.3	118.5
ENSG00000165671	446.2	391.8	422.7	464.7	438.4	489.5
ENSG00000169223	1673.4	2775.1	1781.6	861.3	868.8	705.3
ENSG00000156345	127.9	171.1	103.3	132.2	125.3	115.9
ENSG00000158122	319.5	432.4	271.4	281.0	283.0	299.9
ENSG00000113761	225.5	171.2	136.0	225.9	230.6	185.1
ENSG00000164466	1189.3	989.5	960.5	1421.8	1527.0	1464.1
ENSG00000182150	129.3	157.5	108.9	130.2	144.2	128.1
ENSG00000090054	256.8	197.4	213.8	233.6	269.1	318.9
ENSG00000185920	314.7	445.0	310.3	528.0	423.4	383.2
ENSG00000169071	84.6	92.7	100.3	129.2	130.8	148.4
ENSG00000158169	141.6	177.6	150.2	164.8	164.8	135.7
ENSG00000148090	133.2	137.8	141.0	120.7	133.9	130.3
ENSG00000148120	133.8	129.0	150.9	104.6	117.1	115.1
ENSG00000165025	121.1	146.5	106.5	89.5	97.5	88.4
ENSG00000130957	97.0	119.2	101.7	157.3	141.9	168.0
ENSG00000130222	1568.6	1349.6	408.8	778.7	968.1	324.5
ENSG00000187764	98.3	96.1	109.8	103.6	105.4	104.6
ENSG00000148082	115.9	94.6	110.1	85.6	89.0	95.0
ENSG00000124786	323.7	225.4	288.9	182.5	189.2	144.2
ENSG00000168566	169.0	170.1	148.3	195.7	197.4	148.1
ENSG00000124784	352.2	283.1	248.5	273.4	288.9	274.9
ENSG00000124783	477.9	435.4	546.5	552.2	459.0	676.7
ENSG00000145982	275.4	228.4	342.7	293.3	277.6	445.9
ENSG00000198721	611.7	659.2	560.2	723.1	677.5	717.7
ENSG00000112739	118.5	134.4	107.7	161.8	145.0	117.0
ENSG00000168994	97.2	132.5	101.2	92.2	106.5	88.6
ENSG00000137275	247.2	237.2	282.0	220.4	185.8	170.1
ENSG00000124535	332.5	395.7	295.3	470.7	417.9	507.6
ENSG00000106723	149.9	244.9	175.0	173.9	186.5	182.3
ENSG00000198000	234.8	296.1	223.9	179.2	209.5	188.1
ENSG00000188312	198.9	120.1	177.6	111.7	116.4	130.9
ENSG00000106809	91.0	99.4	100.2	485.6	470.9	631.2
ENSG00000106819	95.4	92.5	110.3	95.6	106.2	115.4
ENSG00000127080	322.3	323.6	346.8	228.6	254.6	248.0
ENSG00000172201	104.2	137.3	116.3	113.3	109.1	92.8
ENSG00000124795	2695.7	2414.4	2241.5	2257.1	2425.5	2080.1
ENSG00000137364	112.7	117.1	116.1	125.6	135.8	142.6
ENSG00000137177	101.4	109.6	95.9	100.9	100.0	112.2
ENSG00000124789	673.3	538.1	624.8	723.6	739.1	654.6
ENSG00000050393	117.0	159.4	151.6	119.5	127.5	122.0
ENSG00000145979	121.7	115.6	122.7	109.5	102.6	108.1
ENSG00000078401	430.0	243.7	196.0	89.3	98.9	80.6
ENSG00000111859	1166.3	1189.3	984.5	275.5	322.4	216.0
ENSG00000197977	99.4	104.5	96.9	93.8	91.3	104.0
ENSG00000111843	479.2	230.4	555.2	261.1	183.4	356.2
ENSG00000111846	410.2	525.0	371.7	175.9	127.5	159.3
ENSG00000137203	94.3	93.4	91.5	92.9	88.4	90.2
ENSG00000112685	170.2	143.8	163.1	150.6	130.2	158.5
ENSG00000112293	221.5	153.6	190.9	212.7	179.8	163.1
ENSG00000079691	85.5	88.7	93.2	114.6	109.9	118.6
ENSG00000204713	214.0	194.6	245.7	153.4	181.6	172.1
ENSG00000106571	144.2	136.3	126.1	663.5	703.4	697.5
ENSG00000116984	122.9	103.2	115.3	121.0	119.7	125.9
ENSG00000077585	118.5	131.4	127.4	94.7	93.5	90.6
ENSG00000152904	138.9	129.1	186.4	138.1	138.9	147.2
ENSG00000066735	436.1	415.7	399.8	98.7	104.7	104.7
ENSG00000156411	1629.5	2029.3	2292.6	1470.1	1150.7	1706.6
ENSG00000126214	196.6	194.8	231.7	155.1	225.1	173.0
ENSG00000126215	116.1	111.8	133.2	126.9	119.2	105.6
ENSG00000100711	357.9	375.4	448.8	510.6	446.7	496.3
ENSG00000088808	281.2	303.7	236.6	118.6	119.5	118.8
ENSG00000100664	1089.2	970.0	727.4	1116.7	1158.5	916.8
ENSG00000185215	130.2	136.5	109.5	96.0	99.6	92.6
ENSG00000131323	151.1	142.7	121.1	183.3	187.9	189.0
ENSG00000100865	273.6	260.0	174.7	204.6	198.4	242.9
ENSG00000196663	101.4	109.9	106.4	111.3	114.7	106.5
ENSG00000140105	225.7	173.2	209.5	158.0	147.9	138.8
ENSG00000100811	313.3	295.8	274.7	268.0	320.1	227.4
ENSG00000196405	1198.7	824.1	982.8	783.7	846.4	763.5
ENSG00000090061	580.9	388.0	557.7	412.2	444.5	380.5
ENSG00000013523	136.6	233.2	163.4	130.5	157.9	138.2
ENSG00000071246	151.8	133.9	161.7	112.5	99.3	105.7
ENSG00000089916	139.5	124.5	170.1	187.4	174.1	200.8
ENSG00000119699	89.3	118.5	89.3	190.0	196.3	247.9
ENSG00000133935	309.6	378.2	413.2	417.8	394.3	466.9
ENSG00000170345	2510.7	2179.7	2690.4	1866.3	1240.3	2610.2
ENSG00000170348	491.2	334.4	538.0	439.1	360.5	512.3
ENSG00000119684	114.7	131.8	149.3	149.1	139.2	134.6
ENSG00000119596	327.6	336.7	266.2	446.8	440.4	320.0
ENSG00000119655	4706.9	4467.6	4789.5	5204.5	4633.9	5435.7
ENSG00000119688	112.8	116.5	110.5	108.2	105.5	103.9
ENSG00000119711	333.4	209.4	356.1	745.6	615.9	794.0
ENSG00000187097	210.4	202.8	200.3	183.0	170.6	204.6
ENSG00000119723	109.9	107.0	113.1	101.7	106.7	106.3
ENSG00000133961	274.4	279.5	254.9	200.7	214.3	173.4
ENSG00000100767	113.3	105.3	107.7	93.8	89.7	87.1
ENSG00000119599	145.3	110.1	144.3	134.8	139.9	144.1
ENSG00000182732	92.2	88.1	86.8	166.9	157.5	202.3
ENSG00000057608	179.8	144.3	187.0	137.2	137.7	163.6
ENSG00000121297	622.9	448.9	656.4	1302.3	992.4	1147.3
ENSG00000173848	240.6	296.7	350.4	116.6	122.9	144.0
ENSG00000089723	115.3	116.6	114.7	128.3	142.6	130.1
ENSG00000067057	179.6	329.9	188.3	110.1	107.7	101.0
ENSG00000100604	90.7	94.3	92.0	93.5	99.2	96.5
ENSG00000107959	246.7	184.4	215.2	258.2	277.1	286.9
ENSG00000066455	163.7	125.3	131.5	106.6	123.2	123.2
ENSG00000100600	201.5	117.4	146.7	105.0	108.5	98.9
ENSG00000066427	198.1	138.2	213.4	134.0	133.0	133.7
ENSG00000100815	190.1	176.1	209.2	188.3	205.2	169.1
ENSG00000165929	96.7	99.5	105.9	84.8	87.5	87.8
ENSG00000100784	157.3	170.3	145.8	138.9	135.2	131.5
ENSG00000119720	140.9	130.3	129.7	144.3	136.3	138.2
ENSG00000100764	1192.0	1296.5	1258.0	792.5	907.3	926.8
ENSG00000042088	104.4	120.4	101.0	139.0	115.9	107.9
ENSG00000140025	111.2	139.9	111.9	104.0	97.6	102.1
ENSG00000117868	381.2	410.9	452.7	247.4	237.7	251.1
ENSG00000015171	594.5	505.9	350.0	601.9	556.6	372.7
ENSG00000107937	1182.1	1379.0	1546.9	1054.2	1454.8	1675.8
ENSG00000047056	294.5	269.5	321.4	213.4	242.2	247.3
ENSG00000182979	120.6	136.4	98.9	104.9	114.0	103.4
ENSG00000179364	417.5	344.6	319.8	933.2	1113.2	732.0
ENSG00000100731	126.8	120.1	138.3	105.0	107.2	101.7
ENSG00000198732	103.2	98.9	94.8	118.2	97.2	113.9
ENSG00000100650	2893.9	3030.7	2671.5	3711.0	3508.2	2759.0
ENSG00000100626	90.2	88.9	93.7	244.6	198.1	229.9
ENSG00000185650	1880.0	1877.9	2300.8	2055.4	2089.0	2253.1
ENSG00000081181	95.3	109.9	91.2	111.9	106.0	126.7
ENSG00000100568	486.7	480.4	500.5	430.1	506.0	507.5
ENSG00000100564	141.0	152.4	163.3	123.8	125.2	141.1
ENSG00000100558	111.1	99.0	94.7	94.4	89.6	93.1
ENSG00000134001	125.6	107.1	148.7	120.1	111.0	120.5
ENSG00000100749	244.6	213.7	240.7	155.7	171.0	176.0
ENSG00000100554	603.6	697.1	851.4	660.7	520.1	661.9
ENSG00000023608	244.9	232.4	205.1	265.7	277.4	213.7
ENSG00000072415	241.7	228.1	330.2	273.2	244.8	220.2
ENSG00000090060	1075.8	835.4	940.2	962.0	895.6	722.5
ENSG00000100644	373.0	339.5	370.6	361.5	314.6	326.6
ENSG00000258989	719.2	499.7	474.2	108.4	106.6	119.6
ENSG00000020426	230.9	170.2	263.5	221.2	237.7	280.4
ENSG00000182512	462.5	438.6	527.2	267.5	273.5	325.4
ENSG00000165959	97.6	104.9	91.9	115.5	117.8	118.2
ENSG00000100614	459.5	469.0	454.9	469.2	486.8	454.0
ENSG00000100612	125.3	149.6	160.3	143.7	131.0	159.2
ENSG00000139970	109.9	114.7	107.3	279.0	519.2	443.5
ENSG00000100575	593.3	541.6	429.6	625.0	656.0	485.4
ENSG00000131966	962.0	967.0	1119.0	975.4	1026.8	858.4
ENSG00000139921	473.2	532.0	538.4	492.4	489.3	704.0
ENSG00000100504	121.3	127.1	131.5	133.4	137.7	184.6
ENSG00000100503	273.8	235.8	233.9	195.3	205.9	184.7
ENSG00000151748	361.9	344.3	344.3	303.6	323.9	284.4
ENSG00000033170	132.6	146.5	134.6	112.3	104.1	115.7
ENSG00000139998	112.6	98.6	95.1	388.1	369.5	483.6
ENSG00000070182	99.9	90.6	93.4	115.1	114.1	126.9
ENSG00000126821	351.1	303.4	423.7	809.0	776.8	1079.4
ENSG00000154001	252.5	276.7	276.3	267.1	262.0	271.5
ENSG00000100714	113.9	122.7	110.9	127.9	126.5	129.9
ENSG00000063761	111.9	97.3	118.4	102.5	100.6	108.3
ENSG00000119705	582.2	568.5	679.3	538.8	517.4	767.7
ENSG00000100603	239.5	210.3	246.5	275.6	258.4	274.9
ENSG00000151445	121.2	113.8	132.4	106.6	104.5	101.3
ENSG00000100591	189.7	245.8	210.4	187.5	194.1	193.3
ENSG00000100596	158.9	138.2	176.6	112.0	111.2	107.8
ENSG00000100577	170.3	190.2	180.7	309.5	291.2	300.4
ENSG00000151332	131.2	137.2	121.5	136.7	126.6	119.4
ENSG00000174373	735.5	592.5	547.6	550.8	500.5	474.4
ENSG00000100906	2167.3	1800.4	1104.2	906.8	694.7	639.9
ENSG00000100902	552.6	571.6	904.8	417.3	457.8	631.8
ENSG00000092020	159.8	138.2	160.3	157.5	171.1	153.9
ENSG00000163882	555.1	715.3	711.4	733.2	748.4	847.7
ENSG00000165533	109.8	93.4	116.2	164.5	155.7	129.2
ENSG00000100722	397.8	345.8	259.5	432.3	461.4	333.0
ENSG00000151322	94.7	92.9	96.7	122.9	121.3	154.9
ENSG00000070778	107.7	115.0	95.9	107.9	103.2	101.8
ENSG00000042317	99.2	95.9	89.4	118.2	113.8	106.0
ENSG00000054983	102.4	109.2	105.2	98.0	95.8	99.5
ENSG00000150527	441.4	552.4	414.0	508.3	451.8	381.5
ENSG00000100941	140.1	140.5	157.9	199.2	182.9	156.0
ENSG00000182400	271.1	266.9	313.3	249.6	231.7	245.2
ENSG00000087299	250.9	250.2	226.4	427.7	401.3	356.8
ENSG00000100934	278.1	168.6	184.9	277.7	280.9	243.2
ENSG00000165525	232.4	212.7	153.9	203.5	209.4	167.1
ENSG00000165516	881.4	864.2	1006.7	1388.5	1467.8	1541.5
ENSG00000100479	100.5	141.7	112.6	104.1	120.7	113.5
ENSG00000165506	287.0	176.2	131.5	198.3	180.3	223.7
ENSG00000071537	705.6	766.6	779.9	633.9	591.2	696.3
ENSG00000165417	186.9	192.1	278.3	195.5	219.4	239.5
ENSG00000140022	85.3	108.7	92.5	111.6	112.1	104.0
ENSG00000129480	95.3	96.8	88.4	103.3	103.9	124.1
ENSG00000100478	945.1	833.9	861.3	794.7	748.0	857.7
ENSG00000100473	115.5	93.0	113.2	788.3	1302.3	830.3
ENSG00000092108	308.6	376.2	375.9	479.9	471.6	505.2
ENSG00000176165	96.6	100.5	93.3	104.6	176.2	161.0
ENSG00000100442	649.8	576.0	647.1	540.4	516.9	543.0
ENSG00000179454	106.0	93.3	139.8	147.0	157.5	163.6
ENSG00000262633	385.1	403.5	504.0	356.8	298.3	356.2
ENSG00000136448	533.7	547.6	513.2	393.5	400.5	379.6
ENSG00000172992	183.4	350.4	155.7	250.8	261.0	308.0
ENSG00000108883	481.0	428.4	539.5	351.2	327.6	388.1
ENSG00000131097	97.5	95.1	105.0	95.3	96.5	84.4
ENSG00000073670	91.5	114.6	106.7	106.7	114.2	98.9
ENSG00000180329	303.7	287.5	333.9	327.0	349.2	395.5
ENSG00000108312	685.0	775.2	572.3	551.0	559.7	550.8
ENSG00000161654	332.1	313.9	345.0	238.2	240.4	267.5
ENSG00000091947	377.6	284.8	426.1	348.2	405.7	542.3
ENSG00000173757	481.7	494.1	538.8	361.9	398.6	429.8
ENSG00000131473	1410.2	1389.6	1436.9	1517.2	1571.7	1570.5
ENSG00000131747	165.1	164.5	160.1	131.1	125.7	133.2
ENSG00000171345	92.4	101.3	88.0	91.7	98.5	85.8
ENSG00000170222	151.9	280.3	187.5	150.3	167.3	157.5
ENSG00000154914	180.9	148.6	151.3	91.3	98.9	101.4
ENSG00000166596	98.0	98.2	85.2	90.9	86.2	85.2
ENSG00000170310	299.9	324.5	305.7	268.8	288.7	299.2
ENSG00000133026	323.9	256.8	234.8	160.3	169.8	161.8
ENSG00000178921	441.1	418.2	437.1	453.2	388.4	451.3
ENSG00000178971	136.2	183.1	116.7	145.3	131.4	128.9
ENSG00000178999	311.0	169.3	285.7	136.5	139.7	139.5
ENSG00000179029	97.6	128.6	142.7	150.1	141.9	129.6
ENSG00000263620	315.3	617.6	478.2	754.5	816.9	688.1
ENSG00000179094	176.4	198.9	146.6	173.3	180.3	152.6
ENSG00000126368	139.7	121.0	90.3	110.6	98.3	97.5
ENSG00000132535	129.5	132.1	136.9	174.1	155.0	120.7
ENSG00000141505	100.0	118.4	96.2	132.9	101.3	105.2
ENSG00000108306	193.5	238.0	211.4	245.0	215.4	235.6
ENSG00000141294	119.3	133.0	111.4	106.8	104.4	101.4
ENSG00000002919	528.2	400.2	294.9	409.0	454.0	326.1
ENSG00000121073	389.1	410.3	336.7	402.3	338.0	369.6
ENSG00000108829	438.4	346.2	401.4	301.5	308.0	342.4
ENSG00000015532	154.4	184.5	152.4	120.5	126.2	136.0
ENSG00000006283	91.1	90.1	89.2	163.2	185.4	137.7
ENSG00000154945	174.8	169.6	181.3	250.7	263.3	289.0
ENSG00000108848	1471.5	1587.5	1223.1	1858.5	1939.0	1424.2
ENSG00000008294	944.6	885.8	759.8	654.2	644.0	469.7
ENSG00000243678	408.8	350.6	449.1	339.0	342.6	404.3
ENSG00000174231	621.4	779.9	601.7	585.2	628.5	575.7
ENSG00000183688	1907.2	1244.8	1529.9	428.9	515.2	600.8
ENSG00000167693	116.0	142.7	119.8	111.2	118.3	119.0
ENSG00000177370	113.6	96.3	119.7	104.5	107.4	117.4
ENSG00000108578	779.9	877.1	899.2	839.7	836.1	1077.1
ENSG00000167536	194.4	158.1	208.6	196.4	228.6	316.9
ENSG00000132591	155.8	174.3	127.7	138.6	142.6	144.0
ENSG00000161939	154.9	171.4	166.7	119.6	114.8	122.1
ENSG00000182853	94.6	104.7	86.2	94.3	99.8	110.0
ENSG00000076351	97.3	98.1	95.1	89.6	92.6	106.7
ENSG00000129219	97.7	89.4	123.3	91.5	90.4	88.5
ENSG00000007171	168.6	254.9	135.9	91.0	88.5	85.9
ENSG00000129657	271.3	277.9	308.8	127.6	131.0	139.9
ENSG00000129250	217.6	185.5	186.0	144.8	134.1	139.4
ENSG00000092931	126.8	90.8	128.7	178.7	196.7	166.0
ENSG00000029725	190.1	231.4	186.7	215.4	201.4	203.6
ENSG00000182534	151.7	114.9	151.2	153.4	158.2	221.5
ENSG00000179314	1343.8	1473.9	1077.1	133.2	117.7	103.3
ENSG00000161544	98.5	92.3	93.9	189.7	183.1	187.2
ENSG00000198920	248.1	199.9	116.8	282.4	307.2	152.7
ENSG00000129235	255.7	238.3	222.2	200.5	190.1	233.0
ENSG00000175931	182.2	309.9	175.5	272.3	375.5	307.4
ENSG00000108590	220.4	159.0	258.2	328.4	247.6	233.3
ENSG00000167858	94.3	96.8	94.5	93.5	96.1	95.0
ENSG00000132388	393.5	400.5	541.9	323.7	349.3	346.0
ENSG00000182473	211.4	199.8	252.0	219.1	226.0	262.8
ENSG00000185722	125.3	144.5	162.6	148.1	138.6	149.7
ENSG00000074356	522.2	608.9	516.3	530.7	481.1	563.2
ENSG00000073350	139.0	107.0	101.3	113.8	95.4	104.4
ENSG00000182173	129.0	126.5	126.3	104.1	100.9	107.6
ENSG00000167881	158.2	190.3	185.2	145.1	194.5	171.9
ENSG00000257949	198.6	150.4	199.9	211.6	189.8	203.8
ENSG00000161533	297.2	355.4	392.8	271.2	254.2	267.9
ENSG00000188878	331.7	411.1	408.9	425.0	437.6	345.9
ENSG00000108381	89.1	100.4	86.5	91.5	90.4	88.2
ENSG00000132481	356.4	358.8	336.5	83.7	90.1	85.9
ENSG00000132478	683.3	739.1	466.8	769.9	944.3	650.9
ENSG00000108479	1177.8	1260.8	1421.8	1276.9	1561.0	2170.7
ENSG00000132470	98.2	99.6	94.8	89.5	101.7	93.5
ENSG00000161526	186.9	163.6	159.0	141.0	151.3	167.0
ENSG00000177728	124.9	121.3	122.6	95.4	95.6	94.9
ENSG00000007168	753.8	773.3	782.0	915.9	850.8	825.2
ENSG00000125454	257.5	141.7	140.7	198.5	197.4	163.0
ENSG00000125457	138.1	145.8	127.1	115.4	109.4	113.8
ENSG00000132361	131.2	153.0	138.9	103.8	111.1	120.5
ENSG00000125447	152.9	153.1	128.5	102.5	115.0	112.3
ENSG00000125450	235.0	243.3	199.3	194.8	287.7	191.1
ENSG00000188612	2199.3	1827.3	2350.7	2247.7	2179.7	2250.3
ENSG00000125458	1043.9	1190.9	1127.7	881.4	958.1	838.8
ENSG00000109062	436.0	274.1	218.7	1708.2	1583.3	1702.9
ENSG00000154240	237.3	212.6	239.3	565.6	433.7	450.1
ENSG00000198265	175.0	155.6	141.9	136.0	139.5	123.4
ENSG00000197170	488.4	533.9	461.8	391.8	412.6	423.3
ENSG00000108654	1507.8	1370.0	1333.3	1528.3	1505.1	1122.8
ENSG00000256525	197.9	199.9	184.9	186.7	184.8	211.3
ENSG00000261371	1208.2	1343.8	1325.4	88.7	89.0	94.0
ENSG00000196712	178.7	188.1	197.7	215.1	230.5	208.2
ENSG00000178607	135.8	127.3	164.7	199.6	183.9	218.6
ENSG00000087191	973.7	1012.5	1193.5	1025.5	999.9	1068.0
ENSG00000108592	477.7	319.6	253.2	432.8	469.4	363.3
ENSG00000198231	276.7	296.3	294.7	391.2	413.2	401.7
ENSG00000198909	243.4	239.5	188.8	131.9	153.7	124.9
ENSG00000005156	137.3	136.9	146.7	173.0	169.9	178.4
ENSG00000092871	156.7	154.3	231.1	162.3	162.6	173.6
ENSG00000011028	114.5	116.2	105.3	197.3	194.6	181.7
ENSG00000146872	728.5	858.1	615.9	952.4	914.0	682.7
ENSG00000073536	155.0	140.4	128.2	120.9	137.4	114.0
ENSG00000087995	197.5	201.5	179.9	146.9	159.6	149.4
ENSG00000259207	90.4	97.2	87.9	90.8	88.3	98.3
ENSG00000004897	246.6	293.1	297.4	288.1	295.7	347.6
ENSG00000271447	146.7	114.3	141.0	104.2	95.6	93.9
ENSG00000159640	108.0	112.4	111.8	96.1	92.7	96.5
ENSG00000270647	258.3	264.7	218.4	284.1	299.9	206.4
ENSG00000278053	245.6	223.9	146.0	162.5	175.3	200.7
ENSG00000172156	115.3	115.2	113.9	199.9	138.7	179.2
ENSG00000130508	891.4	922.0	870.4	843.8	869.2	693.3
ENSG00000172554	150.0	193.1	209.9	194.4	158.9	168.7
ENSG00000084733	536.0	624.5	596.7	552.4	567.6	637.8
ENSG00000035115	117.2	118.7	114.4	136.8	140.5	144.6
ENSG00000084731	106.7	135.0	146.8	165.6	193.6	163.3
ENSG00000091140	332.3	258.0	363.1	361.6	345.3	387.1
ENSG00000119772	185.9	146.2	183.6	312.2	316.0	327.8
ENSG00000105879	171.7	185.1	216.2	179.9	153.3	159.1
ENSG00000084710	489.0	412.1	412.6	101.1	130.1	113.7
ENSG00000138031	100.6	96.4	92.0	97.1	95.4	97.8
ENSG00000172059	117.5	142.3	135.7	126.5	148.1	118.0
ENSG00000091137	91.9	98.3	101.2	91.6	86.2	90.0
ENSG00000075790	184.7	189.0	269.2	143.7	148.2	181.5
ENSG00000284681	624.1	501.8	412.1	315.9	240.3	286.0
ENSG00000105865	124.0	105.4	122.8	150.0	153.4	134.6
ENSG00000084676	117.1	107.9	108.6	114.7	103.7	107.8
ENSG00000143797	211.6	175.1	206.3	267.8	269.6	267.2
ENSG00000115738	673.7	425.1	377.0	904.4	926.8	597.0
ENSG00000151692	291.6	276.2	399.0	172.1	238.6	222.6
ENSG00000134321	229.9	161.1	290.3	107.1	115.8	133.7
ENSG00000176732	99.3	99.0	118.5	99.7	100.1	120.8
ENSG00000134326	102.0	131.3	144.9	135.9	117.5	177.7
ENSG00000173960	120.3	144.9	152.3	106.7	113.5	101.2
ENSG00000171865	143.2	146.2	111.6	118.2	134.9	122.6
ENSG00000182551	190.8	151.5	219.8	243.4	216.2	272.8
ENSG00000171853	134.3	103.8	143.0	114.4	135.3	125.6
ENSG00000119771	107.2	112.5	104.5	103.1	98.8	100.6
ENSG00000108984	162.2	119.2	135.4	142.1	136.0	134.3
